year,BUYER_COUNTY,BUYER_STATE,opioid_converted_grams,FIPS,population
2008.0,FLOYD,TX,462.55932,48153,6493.0
2008.0,FLOYD,VA,3543.0827288625,51063,14937.0
2008.0,FLUVANNA,VA,2386.1337225,51065,25584.0
2008.0,FOARD,TX,136.7682,48155,1360.0
2008.0,FONDDULAC,WI,18592.7667353625,55039,99864.0
2008.0,FORD,IL,2058.788595,17053,13943.0
2008.0,FORD,KS,9506.4397965,20057,32710.0
2008.0,FOREST,PA,996.8287725,42053,6808.0
2008.0,FOREST,WI,1680.47030295,55041,9752.0
2008.0,FORREST,MS,42227.42507795,28035,79836.0
2008.0,FORSYTH,GA,35995.204098225004,13117,168098.0
2008.0,FORSYTH,NC,100788.4446200125,37067,355140.0
2008.0,FORTBEND,TX,80269.2585273375,48157,532609.0
2008.0,FOSTER,ND,642.5299875000001,38031,3376.0
2008.0,FOUNTAIN,IN,7229.5760789999995,18045,17030.0
2008.0,FRANKLIN,AL,20569.76054235,01059,31051.0
2008.0,FRANKLIN,AR,7065.552637499999,05047,18069.0
2008.0,FRANKLIN,FL,2152.9779473625,12037,11247.0
2008.0,FRANKLIN,GA,17553.7559375,13119,21804.0
2008.0,FRANKLIN,IA,1285.118775,19069,10567.0
2008.0,FRANKLIN,ID,2042.5845875,16041,12489.0
2008.0,FRANKLIN,IL,17031.4905558125,17055,39288.0
2008.0,FRANKLIN,IN,4781.2946475,18047,23199.0
2008.0,FRANKLIN,KS,9206.636123175,20059,26397.0
2008.0,FRANKLIN,KY,15548.5718995,21073,49017.0
2008.0,FRANKLIN,LA,3529.2814900000003,22041,19949.0
2008.0,FRANKLIN,MA,20889.343442625002,25011,71877.0
2008.0,FRANKLIN,ME,13741.237044450001,23007,29767.0
2008.0,FRANKLIN,MO,37524.1563039,29071,100867.0
2008.0,FRANKLIN,MS,2430.66009,28037,8338.0
2008.0,FRANKLIN,NC,11804.812571,37069,59029.0
2008.0,FRANKLIN,NE,452.6787,31061,3086.0
2008.0,FRANKLIN,NY,12280.231975499999,36033,50440.0
2008.0,FRANKLIN,OH,585986.0862354,39049,1135643.0
2008.0,FRANKLIN,PA,37059.6160114875,42055,143787.0
2008.0,FRANKLIN,TN,15941.7404480375,47051,41189.0
2008.0,FRANKLIN,TX,2325.8495550000002,48159,10856.0
2008.0,FRANKLIN,VA,16415.945799,51067,51732.0
2008.0,FRANKLIN,VT,15000.529125000001,50011,47985.0
2008.0,FRANKLIN,WA,12449.338118862499,53021,73186.0
2008.0,FRANKLINCITY,VA,4948.563868725,51620,8830.0
2008.0,FREDERICK,MD,79023.1987180125,24021,226525.0
2008.0,FREDERICK,VA,12757.615543499998,51069,73769.0
2008.0,FREDERICKSBURGCITY,VA,17762.255061,51630,22717.0
2008.0,FREEBORN,MN,4213.9703205000005,27047,30977.0
2008.0,FREESTONE,TX,2528.5893300000002,48161,19077.0
2008.0,FREMONT,CO,16916.5190055,08043,47677.0
2008.0,FREMONT,IA,731.0761538625001,19071,7422.0
2008.0,FREMONT,ID,914.7211575000001,16043,12651.0
2008.0,FREMONT,WY,7405.7748549,56013,38057.0
2008.0,FRESNO,CA,254561.606898325,06019,903133.0
2008.0,FRIO,TX,1500.56175,48163,16138.0
2008.0,FULTON,AR,9491.323807575,05049,11750.0
2008.0,FULTON,GA,157442.0189747125,13121,1013356.0
2008.0,FULTON,IL,5859.339118725,17057,36714.0
2008.0,FULTON,IN,6341.986984499999,18049,20261.0
2008.0,FULTON,KY,3860.8542875000003,21075,6958.0
2008.0,FULTON,NY,9522.1056795,36035,55122.0
2008.0,FULTON,OH,7763.698784625,39051,42429.0
2008.0,FULTON,PA,1308.8296875,42057,14938.0
2008.0,FURNAS,NE,915.081075,31065,4578.0
2008.0,GADSDEN,FL,6724.8206235,12039,47450.0
2008.0,GAGE,NE,5113.942089225,31067,22852.0
2008.0,GAINES,TX,2026.548675,48165,15071.0
2008.0,GALAXCITY,VA,7019.7262665,51640,6823.0
2008.0,GALLATIN,IL,720.385575,17059,5867.0
2008.0,GALLATIN,KY,2545.2885375,21077,8101.0
2008.0,GALLATIN,MT,13690.326356475,30031,89812.0
2008.0,GALLIA,OH,25158.0681053125,39053,30889.0
2008.0,GALVESTON,TX,73247.6825782,48167,288489.0
2008.0,GARDEN,NE,151.919625,31069,1783.0
2008.0,GARFIELD,CO,18040.6654275,08045,54838.0
2008.0,GARFIELD,MT,19.0701,30033,1161.0
2008.0,GARFIELD,NE,386.033115,31071,1721.0
2008.0,GARFIELD,OK,16115.2211465875,40047,58053.0
2008.0,GARFIELD,UT,1922.7136500000001,49017,4600.0
2008.0,GARFIELD,WA,1011.7665,53023,2117.0
2008.0,GARLAND,AR,39920.9266685875,05051,97700.0
2008.0,GARRARD,KY,5328.459,21079,17020.0
2008.0,GARRETT,MD,7110.8716515,24023,29658.0
2008.0,GARVIN,OK,12457.8368675,40049,27128.0
2008.0,GARZA,TX,339.93622500000004,48169,4659.0
2008.0,GASCONADE,MO,4807.417905,29073,15253.0
2008.0,GASTON,NC,90045.5942548375,37071,206833.0
2008.0,GATES,NC,1114.6348125,37073,11746.0
2008.0,GEARY,KS,7399.3302059,20061,31157.0
2008.0,GEAUGA,OH,16845.8118340875,39055,98817.0
2008.0,GEM,ID,3068.0530875,16045,16511.0
2008.0,GENESEE,MI,136764.4509786,26049,428859.0
2008.0,GENESEE,NY,21053.398878,36037,57950.0
2008.0,GENEVA,AL,7446.781797725,01061,25971.0
2008.0,GENTRY,MO,1106.57574,29075,6205.0
2008.0,GEORGE,MS,9211.7806415625,28039,22500.0
2008.0,GEORGETOWN,SC,26699.3466873625,45043,60753.0
2008.0,GIBSON,IN,10438.099890000001,18051,32757.0
2008.0,GIBSON,TN,13842.961197499999,47053,49148.0
2008.0,GILA,AZ,28275.6222216125,04007,52273.0
2008.0,GILCHRIST,FL,4955.8422,12041,17046.0
2008.0,GILES,TN,15732.6332275,47055,29174.0
2008.0,GILES,VA,18326.74815,51071,17237.0
2008.0,GILLESPIE,TX,4194.0630225,48171,23872.0
2008.0,GILLIAM,OR,204.56775,41021,1698.0
2008.0,GILMER,GA,15726.20581385,13123,28918.0
2008.0,GILMER,WV,2045.917432725,54021,6881.0
2008.0,GILPIN,CO,184.256133,08047,5238.0
2008.0,GLACIER,MT,3765.2776125,30035,13361.0
2008.0,GLADWIN,MI,10874.4187481625,26051,25963.0
2008.0,GLASCOCK,GA,1.2108,13125,2790.0
2008.0,GLENN,CA,12395.1760913625,06021,28127.0
2008.0,GLOUCESTER,NJ,174177.797817075,34015,288168.0
2008.0,GLOUCESTER,VA,10225.3229625,51073,38693.0
2008.0,GLYNN,GA,30444.50996645,13127,76044.0
2008.0,GOGEBIC,MI,3631.4060625,26053,16072.0
2008.0,GOLDENVALLEY,ND,148.1509875,38033,1638.0
2008.0,GOLIAD,TX,415.20131250000003,48175,7029.0
2008.0,GONZALES,TX,2259.5718338625,48177,19498.0
2008.0,GOOCHLAND,VA,3236.058125,51075,20995.0
2008.0,GOODHUE,MN,8111.6658675,27049,45794.0
2008.0,GOODING,ID,2248.9123875,16047,14487.0
2008.0,GORDON,GA,18083.2665675,13129,52964.0
2008.0,GOSHEN,WY,2061.86295,56015,12159.0
2008.0,GOVE,KS,593.5257875,20063,2490.0
2008.0,GRADY,GA,2959.758471,13131,25056.0
2008.0,GRADY,OK,15323.427575675,40051,51099.0
2008.0,GRAFTON,NH,35161.602199725,33009,86278.0
2008.0,GRAHAM,AZ,35978.0879888625,04009,36204.0
2008.0,GRAHAM,KS,660.639607725,20065,2527.0
2008.0,GRAHAM,NC,4400.8328048625,37075,7980.0
2008.0,GRAINGER,TN,20927.977845225,47057,22741.0
2008.0,GRAND,CO,3526.059015225,08049,13775.0
2008.0,GRAND,UT,2830.4302163625,49019,9598.0
2008.0,GRANDFORKS,ND,13665.59044245,38035,66703.0
2008.0,GRANDISLE,VT,438.420615,50013,7676.0
2008.0,GRANDTRAVERSE,MI,33965.5649796375,26055,85939.0
2008.0,GRANT,AR,3618.2725875,05053,17744.0
2008.0,GRANT,IN,28846.465695362498,18053,68965.0
2008.0,GRANT,KS,815.5829269999999,20067,7338.0
2008.0,GRANT,KY,19663.236984225,21081,25548.0
2008.0,GRANT,LA,1514.29551,22043,19974.0
2008.0,GRANT,MN,913.1369993624999,27051,5947.0
2008.0,GRANT,ND,207.1509,38037,2381.0
2008.0,GRANT,NE,1.5135,31075,606.0
2008.0,GRANT,NM,13876.94238,35017,29993.0
2008.0,GRANT,OK,113.864625,40053,4448.0
2008.0,GRANT,OR,2240.4075000000003,41023,6864.0
2008.0,GRANT,SD,495.16635,46051,7110.0
2008.0,GRANT,WA,38262.88392795,53025,85616.0
2008.0,GRANT,WI,5216.9353275,55043,49097.0
2008.0,GRANT,WV,10094.0372625,54023,11921.0
2008.0,GRANVILLE,NC,18883.596828,37077,57087.0
2008.0,GRATIOT,MI,6754.4109558,26057,42339.0
2008.0,GRAVES,KY,12201.237345500002,21083,37573.0
2008.0,GRAY,KS,1349.4269145,20069,5879.0
2008.0,GRAY,TX,5662.803702,48179,22101.0
2008.0,GRAYSHARBOR,WA,42239.833167225006,53027,71447.0
2008.0,GRAYSON,KY,11774.043840675,21085,25466.0
2008.0,GRAYSON,TX,54267.19858545,48181,118786.0
2008.0,GRAYSON,VA,1085.431125,51077,16003.0
2008.0,GREELEY,KS,454.963932,20071,1275.0
2008.0,GREELEY,NE,43.772325,31077,2316.0
2008.0,GREEN,KY,2349.54894,21087,11533.0
2008.0,GREEN,WI,5675.94924,55045,36045.0
2008.0,GREENLAKE,WI,5146.3971520125,55047,18541.0
2008.0,GREENBRIER,WV,24569.954810525,54025,34705.0
2008.0,GREENE,AL,546.1803188625,01063,9039.0
2008.0,GREENE,AR,20989.7024318625,05055,40618.0
2008.0,GREENE,GA,5677.7115668625,13133,15765.0
2008.0,GREENE,IA,1648.2476625,19073,9349.0
2008.0,GREENE,IL,3477.022275,17061,13613.0
2008.0,GREENE,IN,9684.977850000001,18055,32551.0
2008.0,GREENE,MO,121880.59148447501,29077,266898.0
2008.0,GREENE,MS,1866.3468743624999,28041,14301.0
2008.0,GREENE,NC,1906.2338818125002,37079,20654.0
2008.0,GREENE,NY,19596.84805395,36039,49106.0
2008.0,GREENE,OH,43771.5936363,39057,159356.0
2008.0,GREENE,PA,9515.5414545,42059,39380.0
2008.0,GREENE,TN,38180.1118239,47059,66090.0
2008.0,GREENE,VA,603.065475,51079,18197.0
2008.0,GREENLEE,AZ,1462.2757125,04011,8058.0
2008.0,GREENSVILLE,VA,3229.06145,51081,11973.0
2008.0,GREENUP,KY,24942.548086575,21089,37771.0
2008.0,GREENVILLE,SC,193324.0636397875,45045,442635.0
2008.0,GREENWOOD,KS,1192.1311125,20073,6807.0
2008.0,GREENWOOD,SC,22463.9177208125,45047,69087.0
2008.0,GREER,OK,3262.9942874999997,40055,5820.0
2008.0,GREGG,TX,48234.0913798,48183,117665.0
2008.0,GREGORY,SD,754.3348875,46053,4022.0
2008.0,GRENADA,MS,5604.0744478125,28043,23093.0
2008.0,GRIGGS,ND,155.530158,38039,2340.0
2008.0,GRIMES,TX,1514.2865025,48185,25946.0
2008.0,GRUNDY,IA,2236.5695550375,19075,12110.0
2008.0,GRUNDY,IL,7600.9882540875005,17063,48005.0
2008.0,GRUNDY,MO,3691.0565625,29079,10083.0
2008.0,GRUNDY,TN,14015.8126145,47061,14243.0
2008.0,GUADALUPE,NM,525.9807000000001,35019,4321.0
2008.0,GUADALUPE,TX,15288.593569,48187,117341.0
2008.0,GUANICA,PR,98.38674,72055,
2008.0,GUAYAMA,PR,887.93817,72057,
2008.0,GUAYANILLA,PR,19.35015,72059,
2008.0,GUAYNABO,PR,2334.5923785,72061,
2008.0,GUERNSEY,OH,20645.786565,39059,40182.0
2008.0,GUILFORD,NC,134366.47610408752,37081,474108.0
2008.0,GULF,FL,3573.714215,12045,15683.0
2008.0,GUNNISON,CO,2259.6257325,08051,15222.0
2008.0,GURABO,PR,639.2748750000001,72063,
2008.0,GUTHRIE,IA,2126.141707725,19077,10984.0
2008.0,GWINNETT,GA,132376.90603785,13135,790519.0
2008.0,HAAKON,SD,246.54952500000002,46055,1786.0
2008.0,HABERSHAM,GA,17505.962451224997,13137,42975.0
2008.0,HAINES,AK,295.22436600000003,02100,2327.0
2008.0,HALE,AL,2358.588975225,01065,18083.0
2008.0,HALE,TX,4052.0987795250003,48189,35179.0
2008.0,HALIFAX,NC,12450.836255675,37083,55094.0
2008.0,HALIFAX,VA,8611.338075862499,51083,35370.0
2008.0,HALL,GA,52573.064470887504,13139,184731.0
2008.0,HALL,NE,10225.6487385,31079,56390.0
2008.0,HALL,TX,545.07015,48191,3376.0
2008.0,HAMBLEN,TN,145480.611389,47063,62515.0
2008.0,HAMILTON,FL,3039.991791,12047,14412.0
2008.0,HAMILTON,IA,2083.423275,19079,15352.0
2008.0,HAMILTON,IL,850.6852125,17065,8145.0
2008.0,HAMILTON,IN,49637.392515175,18057,270936.0
2008.0,HAMILTON,KS,261.64878749999997,20075,2591.0
2008.0,HAMILTON,NE,558.338025,31081,9302.0
2008.0,HAMILTON,NY,9.081,36041,4959.0
2008.0,HAMILTON,OH,360608.0797179125,39061,853508.0
2008.0,HAMILTON,TN,187272.2346613125,47065,334123.0
2008.0,HAMILTON,TX,2735.55903,48193,8082.0
2008.0,HAMPDEN,MA,213271.84736002499,25013,469204.0
2008.0,HAMPSHIRE,MA,59200.42686000001,25015,155788.0
2008.0,HAMPSHIRE,WV,5233.822357725,54027,22662.0
2008.0,HAMPTON,SC,5467.22026,45049,20996.0
2008.0,HAMPTONCITY,VA,29609.947986,51650,145256.0
2008.0,HANCOCK,GA,657.8400735,13141,9524.0
2008.0,HANCOCK,IA,688.764375,19081,11229.0
2008.0,HANCOCK,IL,1443.50868,17067,18553.0
2008.0,HANCOCK,IN,21667.963071,18059,67265.0
2008.0,HANCOCK,KY,969.3082125,21091,8652.0
2008.0,HANCOCK,ME,25181.3809673625,23009,53371.0
2008.0,HANCOCK,MS,10793.945229525,28045,40493.0
2008.0,HANCOCK,OH,14458.4863508625,39063,74367.0
2008.0,HANCOCK,TN,3486.888575,47067,6607.0
2008.0,HANCOCK,WV,27991.5472003125,54029,29899.0
2008.0,HAND,SD,528.6014250000001,46059,3259.0
2008.0,HANOVER,VA,25325.6290204125,51085,99583.0
2008.0,HANSFORD,TX,275.2482,48195,5345.0
2008.0,HARALSON,GA,28948.4465137875,13143,28849.0
2008.0,HARDEE,FL,4647.9260445,12049,29135.0
2008.0,HARDEMAN,TN,5042.7550125,47069,27803.0
2008.0,HARDEMAN,TX,501.9879,48197,4011.0
2008.0,HARDIN,IA,3484.9758008625,19083,17377.0
2008.0,HARDIN,IL,2930.48342745,17069,4408.0
2008.0,HARDIN,KY,28061.38142185,21093,98795.0
2008.0,HARDIN,OH,8393.2106017125,39065,31804.0
2008.0,HARDIN,TN,13119.544624,47071,26255.0
2008.0,HARDIN,TX,11691.918871725,48199,52405.0
2008.0,HARDY,WV,7194.0012705,54031,13513.0
2008.0,HARFORD,MD,138097.93229305,24025,241393.0
2008.0,HARLAN,KY,16193.8268115,21095,30825.0
2008.0,HARLAN,NE,424.147125,31083,3288.0
2008.0,HARMON,OK,1155.063735,40057,2834.0
2008.0,HARNETT,NC,29939.300636575,37085,112025.0
2008.0,HARNEY,OR,2047.889325,41025,6761.0
2008.0,HARPER,KS,1108.74525,20077,5772.0
2008.0,HARPER,OK,1163.7799125,40059,3385.0
2008.0,HARRIS,GA,764.8291125000001,13145,29535.0
2008.0,HARRIS,TX,878090.861007225,48201,3980602.0
2008.0,HARRISON,IA,3222.8065118625,19085,15245.0
2008.0,HARRISON,IN,14205.7160685,18061,37236.0
2008.0,HARRISON,KY,5483.7089377249995,21097,18717.0
2008.0,HARRISON,MO,2555.4502875,29081,8738.0
2008.0,HARRISON,MS,83671.3724296125,28047,179322.0
2008.0,HARRISON,OH,2608.8567075,39067,15365.0
2008.0,HARRISON,TX,9882.4544625,48203,63775.0
2008.0,HARRISON,WV,42767.9634051625,54033,68598.0
2008.0,HARRISONBURGCITY,VA,18143.80172115,51660,44342.0
2008.0,HART,GA,11074.5567935,13147,24252.0
2008.0,HART,KY,3375.0426115875,21099,18451.0
2008.0,HARTFORD,CT,293037.1371100125,09003,876319.0
2008.0,HARVEY,KS,9190.5997345,20079,33768.0
2008.0,HASKELL,KS,511.9162163625,20081,3981.0
2008.0,HASKELL,OK,5329.92558,40061,12266.0
2008.0,HASKELL,TX,1486.2800399999999,48207,5090.0
2008.0,HATILLO,PR,696.6386625,72065,
2008.0,HAWAII,HI,63845.2095562125,15001,176399.0
2008.0,HAWKINS,TN,29919.659764862503,47073,57459.0
2008.0,HAYS,TX,22410.9075343625,48209,149424.0
2008.0,HAYWOOD,NC,28223.4982531125,37087,56875.0
2008.0,HAYWOOD,TN,1747.8175878125,47075,19030.0
2008.0,HEARD,GA,2239.467885,13149,11561.0
2008.0,HEMPHILL,TX,408.90375,48211,3410.0
2008.0,HEMPSTEAD,AR,6420.7006485,05057,22969.0
2008.0,HENDERSON,IL,212.2859625,17071,7463.0
2008.0,HENDERSON,KY,22380.7856448625,21101,45466.0
2008.0,HENDERSON,NC,53471.1050735,37089,102383.0
2008.0,HENDERSON,TN,7431.9872975,47077,26981.0
2008.0,HENDERSON,TX,17863.9483215875,48213,78757.0
2008.0,HENDRICKS,IN,39987.8789187875,18063,137828.0
2008.0,HENDRY,FL,20998.036911,12051,39602.0
2008.0,HENNEPIN,MN,221183.8571290875,27053,1143863.0
2008.0,HENRICO,VA,78139.0263039125,51087,292693.0
2008.0,HENRY,AL,3129.620925,01067,16623.0
2008.0,HENRY,GA,47665.33142065,13151,190529.0
2008.0,HENRY,IA,2279.9390325,19087,20067.0
2008.0,HENRY,IL,4513.888515000001,17073,49417.0
2008.0,HENRY,IN,25514.687284762498,18065,48057.0
2008.0,HENRY,KY,4191.874896,21103,15934.0
2008.0,HENRY,MO,11396.322554362501,29083,22171.0
2008.0,HENRY,OH,2942.9019375000003,39069,28824.0
2008.0,HENRY,TN,24744.3172097125,47079,31751.0
2008.0,HENRY,VA,16660.047603,51089,55392.0
2008.0,HERKIMER,NY,17194.343435,36043,62293.0
2008.0,HERNANDO,FL,197158.7753677125,12053,171447.0
2008.0,HERTFORD,NC,9719.200231499999,37091,23357.0
2008.0,HETTINGER,ND,465.075735,38041,2342.0
2008.0,HICKMAN,KY,933.9852,21105,4893.0
2008.0,HICKMAN,TN,3838.9522349999997,47081,23877.0
2008.0,HICKORY,MO,2165.47632,29085,8992.0
2008.0,HIDALGO,NM,150.2643,35023,5043.0
2008.0,HIDALGO,TX,44395.4414224,48215,721275.0
2008.0,HIGHLAND,OH,22289.2595478,39071,42402.0
2008.0,HIGHLANDS,FL,28613.9622635,12055,99034.0
2008.0,HILL,MT,5737.9064430375,30041,16453.0
2008.0,HILL,TX,9400.954455000001,48217,35681.0
2008.0,HILLSBOROUGH,FL,1507903.6186257375,12057,1180118.0
2008.0,HILLSBOROUGH,NH,104199.9195252375,33011,404074.0
2008.0,HILLSDALE,MI,10077.580686,26059,45949.0
2008.0,HINDS,MS,35495.7779048625,28049,247463.0
2008.0,HINSDALE,CO,4.63131,08053,818.0
2008.0,HOCKING,OH,9322.360755,39073,28968.0
2008.0,HOCKLEY,TX,3273.7857,48219,22278.0
2008.0,HODGEMAN,KS,261.1710375,20083,1928.0
2008.0,HOKE,NC,7791.875779,37093,43648.0
2008.0,HOLMES,FL,5350.4387895875,12059,19170.0
2008.0,HOLMES,MS,1938.518211,28051,20521.0
2008.0,HOLMES,OH,2257.4533163625,39075,41475.0
2008.0,HOLT,MO,385.6889625,29087,4895.0
2008.0,HOLT,NE,1086.326145225,31089,10079.0
2008.0,HONOLULU,HI,138076.23434081252,15003,902745.0
2008.0,HOOD,TX,15217.782262725,48221,50724.0
2008.0,HOODRIVER,OR,7092.286404,41027,21469.0
2008.0,HOPEWELLCITY,VA,7927.8145125,51670,23206.0
2008.0,HOPKINS,KY,27224.114914862497,21107,46364.0
2008.0,HOPKINS,TX,15284.0715418125,48223,34145.0
2008.0,HORMIGUEROS,PR,709.944636,72067,
2008.0,HORRY,SC,140777.24817464998,45051,258790.0
2008.0,HOTSPRING,AR,5935.1802735,05059,31906.0
2008.0,HOTSPRINGS,WY,2098.0242375,56017,4519.0
2008.0,HOUGHTON,MI,7369.587713625,26061,35321.0
2008.0,HOUSTON,AL,39711.027877175,01069,98852.0
2008.0,HOUSTON,GA,44371.7757220875,13153,133470.0
2008.0,HOUSTON,MN,1541.8452750000001,27055,19309.0
2008.0,HOUSTON,TN,3365.744925,47083,8123.0
2008.0,HOUSTON,TX,4369.7343375,48225,22531.0
2008.0,HOWARD,AR,3525.4979970000004,05061,14305.0
2008.0,HOWARD,IA,1424.2870875,19089,9436.0
2008.0,HOWARD,IN,49972.1331580375,18067,83517.0
2008.0,HOWARD,MD,69869.02159426251,24027,277187.0
2008.0,HOWARD,MO,1263.134922,29089,9851.0
2008.0,HOWARD,NE,661.6218,31093,6407.0
2008.0,HOWARD,TX,8853.1574775,48227,32597.0
2008.0,HOWELL,MO,17826.804064875,29091,38968.0
2008.0,HUBBARD,MN,3215.3912625,27057,18750.0
2008.0,HUDSON,NJ,130954.6404221875,34017,592111.0
2008.0,HUERFANO,CO,1889.4053250000002,08055,7765.0
2008.0,HUGHES,OK,4106.3637,40063,13630.0
2008.0,HUGHES,SD,3392.9029875,46065,16793.0
2008.0,HUMACAO,PR,1898.08995,72069,
2008.0,HUMBOLDT,CA,98951.3971233,06023,128852.0
2008.0,HUMBOLDT,IA,1628.1914625,19091,9565.0
2008.0,HUMBOLDT,NV,3835.4649,32013,17918.0
2008.0,HUMPHREYS,MS,415.6744875,28053,9986.0
2008.0,HUMPHREYS,TN,6190.4440794375,47085,18221.0
2008.0,HUNT,TX,24608.1906355375,48231,82271.0
2008.0,HUNTERDON,NJ,28360.400830875,34019,129806.0
2008.0,HUNTINGDON,PA,6613.3807615875,42061,45515.0
2008.0,HUNTINGTON,IN,8327.6040645,18069,37777.0
2008.0,HURON,MI,7180.634991,26063,32622.0
2008.0,HURON,OH,16368.2017420875,39077,60067.0
2008.0,HUTCHINSON,SD,817.7332643625,46067,7190.0
2008.0,HUTCHINSON,TX,4742.9217077250005,48233,21411.0
2008.0,IBERIA,LA,21671.3215450625,22045,75020.0
2008.0,IBERVILLE,LA,16841.8158244125,22047,32899.0
2008.0,IDA,IA,1051.2288125,19093,6922.0
2008.0,IDAHO,ID,2863.6913999999997,16049,15330.0
2008.0,IMPERIAL,CA,23053.3211277,06025,163093.0
2008.0,INDEPENDENCE,AR,12942.0968595,05063,34508.0
2008.0,INDIANRIVER,FL,64186.802972625,12061,134293.0
2008.0,INDIANA,PA,33757.0522702875,42063,87557.0
2008.0,INGHAM,MI,68917.9672048125,26065,277971.0
2008.0,INYO,CA,7127.4697704375,06027,17223.0
2008.0,IONIA,MI,8971.84843125,26067,63899.0
2008.0,IOSCO,MI,12643.0273322625,26069,26104.0
2008.0,IOWA,IA,1278.1119083625,19095,15750.0
2008.0,IOWA,WI,3902.6869463625,55049,23628.0
2008.0,IREDELL,NC,76275.115278225,37097,155613.0
2008.0,IRON,MI,3897.6646875,26071,11804.0
2008.0,IRON,MO,3988.3998375,29093,9995.0
2008.0,IRON,UT,15745.9605570875,49021,44194.0
2008.0,IRON,WI,1227.8374125,55051,6204.0
2008.0,IROQUOIS,IL,5168.6421383625,17075,29983.0
2008.0,IRWIN,GA,1155.136065,13155,10303.0
2008.0,ISABELA,PR,667.372425,72071,
2008.0,ISABELLA,MI,12760.52071095,26073,66725.0
2008.0,ISANTI,MN,8698.554786,27059,39212.0
2008.0,ISLAND,WA,17553.6343180875,53029,80847.0
2008.0,ISLEOFWIGHT,VA,7695.590949,51093,35553.0
2008.0,ITASCA,MN,10708.534373175,27061,44475.0
2008.0,ITAWAMBA,MS,10868.129002950001,28057,23095.0
2008.0,IZARD,AR,17832.162897,05065,13094.0
2008.0,JACK,TX,1465.2924125,48237,8601.0
2008.0,JACKSON,AL,24214.0090558625,01071,52934.0
2008.0,JACKSON,AR,4137.8482035,05067,16811.0
2008.0,JACKSON,FL,12130.1033215,12063,50915.0
2008.0,JACKSON,GA,21542.6421467875,13157,62224.0
2008.0,JACKSON,IA,2417.617650675,19097,19804.0
2008.0,JACKSON,IL,16397.1704175,17077,58151.0
2008.0,JACKSON,IN,21636.302975,18071,42199.0
2008.0,JACKSON,KS,1611.18225795,20085,13245.0
2008.0,JACKSON,KY,3350.1987740875,21109,13385.0
2008.0,JACKSON,LA,3570.9197925,22049,15156.0
2008.0,JACKSON,MI,49266.207723425,26075,160266.0
2008.0,JACKSON,MN,447.7619625,27063,10819.0
2008.0,JACKSON,MO,205158.0285517375,29095,700699.0
2008.0,JACKSON,MS,57998.864448312495,28059,132010.0
2008.0,JACKSON,NC,17642.8133689875,37099,36789.0
2008.0,JACKSON,OH,30869.193199587502,39079,33384.0
2008.0,JACKSON,OK,12468.716393087501,40065,25336.0
2008.0,JACKSON,OR,120747.316446525,41029,200298.0
2008.0,JACKSON,TN,4902.6198000375,47087,10934.0
2008.0,JACKSON,TX,1453.475257725,48239,14105.0
2008.0,JACKSON,WI,4139.3662125,55053,19885.0
2008.0,JACKSON,WV,13781.4029868,54035,28172.0
2008.0,JAMESCITY,VA,13780.284663,51095,62410.0
2008.0,JASPER,GA,3010.249062,13159,13869.0
2008.0,JASPER,IA,8668.171865,19099,36460.0
2008.0,JASPER,IL,2270.9942595,17079,9622.0
2008.0,JASPER,IN,10199.7953430875,18073,32668.0
2008.0,JASPER,MO,40891.743300125,29097,116634.0
2008.0,JASPER,MS,1386.10605,28061,18092.0
2008.0,JASPER,SC,3963.147645,45053,22746.0
2008.0,JASPER,TX,16596.8204587875,48241,34294.0
2008.0,JAY,IN,8164.348011,18075,21193.0
2008.0,JAYUYA,PR,231.1980375,72073,
2008.0,JEFFDAVIS,GA,4085.3265579,13161,13462.0
2008.0,JEFFERSON,AL,275982.5588272375,01073,663394.0
2008.0,JEFFERSON,AR,10160.3406018125,05069,79117.0
2008.0,JEFFERSON,CO,196346.1017616625,08059,533295.0
2008.0,JEFFERSON,FL,2123.4259035,12065,13982.0
2008.0,JEFFERSON,GA,4015.1129525,13163,16409.0
2008.0,JEFFERSON,IA,3728.8052829375,19101,15431.0
2008.0,JEFFERSON,ID,2045.5873500000002,16051,23869.0
2008.0,JEFFERSON,IL,8764.9303041375,17081,40069.0
2008.0,JEFFERSON,IN,12438.451285725001,18077,32926.0
2008.0,JEFFERSON,KS,1683.075645225,20087,18311.0
2008.0,JEFFERSON,KY,312980.800857275,21111,717414.0
2008.0,JEFFERSON,LA,224671.6874103375,22051,444655.0
2008.0,JEFFERSON,MO,59859.690762,29099,217599.0
2008.0,JEFFERSON,MS,364.896975,28063,8889.0
2008.0,JEFFERSON,MT,722.674047,30043,11288.0
2008.0,JEFFERSON,NE,1131.135225,31095,7333.0
2008.0,JEFFERSON,NY,19214.4846358625,36045,117157.0
2008.0,JEFFERSON,OH,43457.3104743,39081,68242.0
2008.0,JEFFERSON,OK,4266.024705,40067,6231.0
2008.0,JEFFERSON,OR,4247.4870675,41031,20375.0
2008.0,JEFFERSON,PA,9722.433680362501,42065,44920.0
2008.0,JEFFERSON,TN,44990.7138738625,47089,51323.0
2008.0,JEFFERSON,TX,74677.5040036125,48245,242201.0
2008.0,JEFFERSON,WA,5655.645465,53031,29592.0
2008.0,JEFFERSON,WI,18638.8576232625,55055,80580.0
2008.0,JEFFERSON,WV,25133.4501315,54037,51935.0
2008.0,JEFFERSONDAVIS,LA,14298.7585226875,22053,31100.0
